"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72287493134","2024-01-22T18:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.79","56","58","T","","-0.03","3","93","OVC:08 17","29.79","29.59","10.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12401/22/24 18:47:01 METAR KCQT 230247Z 00000KT 10SM OVC017 14/13 A2979 RMK AO2 RAB0149E03 SLP087 P0000 60014 T01440133 53010 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T19:10:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.80","56","58","","","","","93","BKN:07 11 OVC:08 16","","29.60","10.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09501/22/24 19:10:01 SPECI KCQT 230310Z 00000KT 10SM BKN011 OVC016 14/13 A2980 RMK AO2 T01440133 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T19:33:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.80","56","58","","","","","93","SCT:04 12 BKN:07 17 OVC:08 28","","29.60","7.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10101/22/24 19:33:01 SPECI KCQT 230333Z 00000KT 7SM SCT012 BKN017 OVC028 14/13 A2980 RMK AO2 T01440133 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T19:43:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","6","29.80","56","58","","","","","93","BKN:07 14 OVC:08 27","","29.60","7.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10301/22/24 19:43:03 SPECI KCQT 230343Z 00000KT 7SM BKN014 OVC027 14/13 A2980 RMK AO2 T01440133 $ RTX FIBI","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T19:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.80","56","58","0.00","","","","93","BKN:07 14 OVC:08 27","29.80","29.60","7.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10101/22/24 19:47:01 METAR KCQT 230347Z 00000KT 7SM BKN014 OVC027 14/13 A2980 RMK AO2 SLP092 T01440133 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T20:09:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.81","56","58","","BR:1 ||","","","93","SCT:04 14 OVC:08 26","","29.61","5.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09701/22/24 20:09:02 SPECI KCQT 230409Z 00000KT 5SM BR SCT014 OVC026 14/13 A2981 RMK AO2 T01440133 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T20:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.81","56","57","0.00","BR:1 ||","","","96","BKN:07 27 OVC:08 37","29.80","29.61","5.00","56","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10401/22/24 20:47:02 METAR KCQT 230447Z 00000KT 5SM BR BKN027 OVC037 14/13 A2981 RMK AO2 SLP093 T01390133 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T20:52:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.81","56","57","","BR:1 ||","","","96","SCT:04 27 OVC:08 37","","29.61","5.00","56","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09701/22/24 20:52:02 SPECI KCQT 230452Z 00000KT 5SM BR SCT027 OVC037 14/13 A2981 RMK AO2 T01390133 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T21:04:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.81","56","58","","BR:1 ||","","","93","FEW:02 8 FEW:02 27 OVC:08 35","","29.61","5.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10401/22/24 21:04:02 SPECI KCQT 230504Z 00000KT 5SM BR FEW008 FEW027 OVC035 14/13 A2981 RMK AO2 T01440133 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T21:32:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.81","55","57","","BR:1 ||","","","93","BKN:07 6 BKN:07 35","","29.61","4.00","56","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10901/22/24 21:32:02 SPECI KCQT 230532Z 00000KT 4SM BR BKN006 BKN035 14/13 A2981 RMK AO2 CIG 004V008 T01390128 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T21:39:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.82","55","57","","BR:1 ||","","","93","SCT:04 6 BKN:07 35","","29.62","4.00","56","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09701/22/24 21:39:02 SPECI KCQT 230539Z 00000KT 4SM BR SCT006 BKN035 14/13 A2982 RMK AO2 T01390128 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T21:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.82","55","57","0.00","BR:1 ||","-0.03","1","93","FEW:02 5 SCT:04 22 SCT:04 33","29.82","29.62","4.00","56","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13501/22/24 21:47:02 METAR KCQT 230547Z 00000KT 4SM BR FEW005 SCT022 SCT033 14/13 A2982 RMK AO2 SLP097 60014 T01390128 10144 20139 51009 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T22:12:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.82","54","56","","BR:1 ||","","","93","CLR:00","","29.62","2.50","55","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09101/22/24 22:12:02 SPECI KCQT 230612Z 00000KT 2 1/2SM BR CLR 13/12 A2982 RMK AO2 T01330122 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T22:18:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.82","54","56","","BR:1 ||","","","93","CLR:00","","29.62","3.00","55","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08701/22/24 22:18:02 SPECI KCQT 230618Z 00000KT 3SM BR CLR 13/12 A2982 RMK AO2 T01330122 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T22:37:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.82","54","56","","BR:1 ||","","","93","FEW:02 7","","29.62","3.00","55","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09001/22/24 22:37:02 SPECI KCQT 230637Z 00000KT 3SM BR FEW007 13/12 A2982 RMK AO2 T01330122 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T22:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.82","54","56","0.00","BR:1 ||","","","93","SCT:04 7","29.82","29.62","3.00","55","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09701/22/24 22:47:02 METAR KCQT 230647Z 00000KT 3SM BR SCT007 13/12 A2982 RMK AO2 SLP098 T01330122 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T22:54:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.83","54","56","","BR:1 ||","","","93","BKN:07 7","","29.63","3.00","55","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09001/22/24 22:54:02 SPECI KCQT 230654Z 00000KT 3SM BR BKN007 13/12 A2983 RMK AO2 T01330122 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T23:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.83","","","0.00","","","","","OVC:08 5","","29.63","7.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08701/22/24 23:47:02 METAR KCQT 230747Z 00000KT 7SM OVC005 A2983 RMK AO2 SLPNO 401560133 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-22T23:59:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0656","1714","55","58","92","29.79","29.59","56","4.7","0","-0.2","7","60","56","100","24","1.37","","","110","16","RA BR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD71024 HR PRECIPITATION (IN): 1.37 WEATHER(CODE):18  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 56AVERAGE STATION PRESSURE:29.585 MINIMUM SEA LEVEL PRESSURE:29.72 TIME OF OCCURRENCE:1509 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):100 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.7 24 HR AVG TEMP (F): 58DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):60  LATEST NIGHT MIN TEMP(1900-0800 LST):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.02 0.01 0.01 T    0.22 0.19 0.28 0.04 0.03 0.03 0.18 0.07 0.02 0.01 0.02 0.13 0.11 T    T    0.00 0.00 0.00 0.00 0.00","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T00:43:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.83","","","","","","","","SCT:04 6","","29.63","7.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07101/23/24 00:43:02 SPECI KCQT 230843Z 00000KT 7SM SCT006 A2983 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T00:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.83","","","0.00","","-0.02","1","","SCT:04 6","","29.63","7.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08701/23/24 00:47:02 METAR KCQT 230847Z 00000KT 7SM SCT006 A2983 RMK AO2 SLPNO 51006 $ RTX","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T01:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.83","","","0.00","HZ:7 |FU |HZ","","","","CLR:00","","29.63","4.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07701/23/24 01:47:02 METAR KCQT 230947Z 00000KT 4SM HZ CLR A2983 RMK AO2 SLPNO $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T01:53:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.83","","","","HZ:7 |FU |HZ","","","","FEW:02 4","","29.63","4.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07401/23/24 01:53:02 SPECI KCQT 230953Z 00000KT 4SM HZ FEW004 A2983 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T02:12:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.83","","","","HZ:7 |FU |HZ","","","","BKN:07 4","","29.63","4.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07401/23/24 02:12:02 SPECI KCQT 231012Z 00000KT 4SM HZ BKN004 A2983 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T02:22:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.84","","","","HZ:7 |FU |HZ","","","","SCT:04 4","","29.64","4.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07401/23/24 02:22:02 SPECI KCQT 231022Z 00000KT 4SM HZ SCT004 A2984 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T02:31:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.84","","","","BR:1 ||","","","","BKN:07 4","","29.64","3.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07801/23/24 02:31:02 SPECI KCQT 231031Z 00000KT 3SM BR BKN004 A2984 RMK AO2 $ RTX","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T02:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.84","","","0.00","HZ:7 |FU |HZ","","","","BKN:07 4","","29.64","4.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08401/23/24 02:47:02 METAR KCQT 231047Z 00000KT 4SM HZ BKN004 A2984 RMK AO2 SLPNO $ RTX","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T03:11:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.84","","","","BR:1 ||","","","","OVC:08 2","","29.64","1.75","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07801/23/24 03:11:02 SPECI KCQT 231111Z 00000KT 1 3/4SM BR OVC002 A2984 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T03:17:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.84","","","","FG:2 |FG |","","","","VV:09 2","","29.64","0.50","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07501/23/24 03:17:02 SPECI KCQT 231117Z 00000KT 1/2SM FG VV002 A2984 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T03:24:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.84","","","","FG:2 |FG |","","","","VV:09 2","","29.64","0.25","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07501/23/24 03:24:02 SPECI KCQT 231124Z 00000KT 1/4SM FG VV002 A2984 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T03:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.84","","","0.00","FG:2 |FG |","-0.01","2","","VV:09 2","","29.64","0.25","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09301/23/24 03:47:02 METAR KCQT 231147Z 00000KT 1/4SM FG VV002 A2984 RMK AO2 SLPNO 70133 52003 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T04:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.84","","","0.00","FG:2 |FG |","","","","VV:09 2","","29.64","0.25","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08101/23/24 04:47:02 METAR KCQT 231247Z 00000KT 1/4SM FG VV002 A2984 RMK AO2 SLPNO $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T05:38:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.85","","","","FG:2 |FG |","","","","VV:09 2","","29.65","0.50","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07501/23/24 05:38:02 SPECI KCQT 231338Z 00000KT 1/2SM FG VV002 A2985 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T05:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.85","","","0.00","FG:2 |FG |","","","","VV:09 2","","29.65","0.50","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08101/23/24 05:47:02 METAR KCQT 231347Z 00000KT 1/2SM FG VV002 A2985 RMK AO2 SLPNO $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T06:15:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.86","","","","FG:2 |FG |","","","","VV:09 2","","29.66","0.25","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07501/23/24 06:15:02 SPECI KCQT 231415Z 00000KT 1/4SM FG VV002 A2986 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T06:47:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-15","7","29.87","","","0.00","FG:2 |FG |","-0.03","3","","VV:09 2","","29.67","0.25","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08701/23/24 06:47:02 METAR KCQT 231447Z 00000KT 1/4SM FG VV002 A2987 RMK AO2 SLPNO 53010 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T07:00:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.88","","","","FG:2 |FG |","","","","VV:09 2","","29.68","0.50","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07501/23/24 07:00:02 SPECI KCQT 231500Z 00000KT 1/2SM FG VV002 A2988 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T07:14:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.88","","","","FG:2 |FG |","","","","VV:09 2","","29.68","0.25","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07501/23/24 07:14:02 SPECI KCQT 231514Z 00000KT 1/4SM FG VV002 A2988 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T07:22:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.89","","","","FG:2 |FG |","","","","VV:09 2","","29.69","0.50","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07901/23/24 07:22:02 SPECI KCQT 231522Z 00000KT 1/2SM FG VV002 A2989 RMK AO2 $ RTX","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
"72287493134","2024-01-23T07:41:00","34.0236","-118.2911","54.6","LOS ANGELES DOWNTOWN USC, CA US","FM-16","7","29.90","","","","FG:2 |FG |","","","","VV:09 2","","29.70","0.25","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07501/23/24 07:41:02 SPECI KCQT 231541Z 00000KT 1/4SM FG VV002 A2990 RMK AO2 $","","3.89","mi","","","","","","PENDING COOP","2006-02-03"
